location,t,bps,retransmits,snd_cwnd,snd_wnd,rtt,rttvar,phase,S_selected,expected_action,action
25,154.001075,223315647.56455943,3,3470856,11852800,47279,2273,3,1.0,11,4
25,155.00081,314656184.597106,2,2082224,11860480,46762,3627,3,1.0,11,5
25,156.000363,285340212.0072242,6,1776696,11828224,38000,2882,3,1.0,11,7
25,157.000484,254773141.10497504,2,2454360,11856896,72610,2722,3,1.0,11,2
25,158.00041,200292843.4726625,2,1517504,11859456,37484,3149,3,1.0,11,1
25,159.000203,228636897.42251852,3,1288720,11851264,34954,1844,3,1.0,11,11
25,160.000765,190733648.7319152,1,1265552,11851264,37881,5590,3,1.0,11,6
25,161.000528,294719701.052444,4,2103944,11840512,52082,1032,1,1.1,2,2
25,162.000407,243299070.56199032,488,1439312,11862016,40710,803,3,1.0,11,3
25,163.000927,267247913.51131245,3,2715000,11670016,59252,2812,3,1.0,11,11
25,164.000617,381800023.4418717,0,4135488,11851264,59591,933,3,1.0,11,11
25,165.000086,267528942.62527993,3,3524432,11843072,59098,7744,3,1.0,11,5
25,166.000608,169780683.515618,1019,1446552,11856896,102512,18032,3,1.0,11,11
25,167.001042,160362524.08595407,1,951336,11837440,37159,2273,3,1.0,11,2
25,168.001068,150991020.1019728,662,2862696,11794432,82488,4954,2,0.9,6,9
25,169.000371,260228231.4272808,127,1682576,11825152,39698,3083,3,1.0,11,2
25,170.000908,251523162.5417077,3,1666648,9765376,41361,2793,3,1.0,11,1
25,171.000715,271633609.2430635,18,4571336,10519552,63114,5599,3,1.0,11,7
25,172.000719,295697233.50485766,30,2728032,11826176,43568,1248,3,1.0,11,11
25,173.000416,291592471.8905847,1,2728032,11825152,76015,1727,3,1.0,11,7
25,174.00053,256871845.83620316,3,2713552,11853824,38679,1794,3,1.0,11,2
25,175.001067,247331109.83267924,3,3202976,11846656,56142,4474,3,1.0,11,11
25,176.00047,292727462.3307448,166,3440448,11853824,64587,646,3,1.0,11,8
25,177.000107,288463109.8838802,83,2509384,11799040,57450,5286,3,1.0,11,4
25,178.00072,198059458.668332,114,2185032,11837440,42533,7726,3,1.0,11,11
25,179.001108,244223442.89634663,223,2794640,11848192,46969,3475,3,1.0,11,11
25,180.001064,269495886.6464649,2,2060504,11853824,54377,2860,3,1.0,11,7
25,181.001121,219139896.96153694,953,2124216,11849728,126936,17272,3,1.0,11,10
25,182.000206,223551235.346461,497,1882400,11826688,35329,2011,3,1.0,11,3
25,183.000819,210634662.39330548,3,1750632,11843072,46677,4668,3,1.0,11,3
25,184.001071,212807298.76501974,0,385168,11840512,38443,4056,3,1.0,11,11
25,185.001064,202376579.3223422,494,2534000,11848704,126241,4552,3,1.0,11,11
25,186.000313,196231085.17998815,307,2344312,11852800,46067,1184,3,1.0,11,3
25,187.000108,182489630.79265833,3,2856904,11852800,39520,1643,3,1.0,11,3
25,188.000354,197083795.93137524,64,2143040,11856896,48128,6595,3,1.0,11,11
25,189.000204,191918200.50709274,3,1624656,11857920,40971,3970,3,1.0,11,7
25,190.000718,193886896.23021308,2,2206752,8764928,74915,11221,3,1.0,11,7
25,191.000493,153126550.62755078,6,996224,11845632,34281,2194,3,1.0,11,10
25,192.000427,130032003.81611636,3,806536,11803136,35121,3088,3,1.0,11,10
25,193.000839,255747179.40887392,429,1986656,11855360,69356,1037,1,1.15,3,4
25,194.000956,195012330.41698325,2,1976520,11851264,63577,3114,3,1.0,11,11
25,195.000368,176264411.4423255,4,1886744,11848704,42363,6445,3,1.0,11,4
25,196.000805,210671707.9856792,277,1818688,11860480,131635,15013,3,1.0,11,11
25,197.001036,142573397.60967737,2,1275688,11848704,47290,1432,3,1.0,11,3
25,198.000999,139465770.25357816,2,2344312,11851264,127891,5291,2,0.9,6,6
25,199.000834,217091048.9092763,512,2354448,11852800,46915,2840,3,1.0,11,2
25,200.000618,172003618.02553824,2,1230800,11849728,40447,1625,3,1.0,11,11
25,201.000839,168783432.4945978,0,939752,11849728,70772,4181,3,1.0,11,11
25,202.000129,125918523.47741026,3,902104,11834880,38663,3114,3,1.0,11,11
25,203.0009,96394667.30773325,1,790608,11856896,54526,5324,3,1.0,11,1
25,204.000083,110190505.7386064,3,1154056,11853824,47309,3043,3,1.0,11,11
25,205.000891,141443473.593481,1,988984,11838976,41187,2776,3,1.0,11,11
25,206.000607,137402480.52109355,1,987536,11849728,46259,1693,3,1.0,11,8
25,207.001009,140452725.69475523,0,1174328,11823616,50498,5991,3,1.0,11,1
25,208.000206,188895361.79954073,156,2441328,11835904,103588,1966,3,1.0,11,11
25,209.000314,205498701.39709738,2,1996792,11830784,48848,5123,3,1.0,11,11
25,210.000779,162453733.2569128,1,2461600,11834368,60251,3816,3,1.0,11,2
25,211.000305,198274841.5431127,1153,2072088,11858944,130673,3582,3,1.0,11,11
25,212.000154,260086115.42854,182,3220352,8363008,47457,5453,3,1.0,11,11
25,213.000354,324993550.5040567,3,3740184,11831808,61493,1093,1,1.05,1,7
25,214.000414,298826241.699422,1,2638256,11835904,32321,962,3,1.0,11,3
25,215.000944,238948684.1218255,264,3307232,11814400,49941,1305,3,1.0,11,11
25,216.000994,227529627.19265726,538,1769456,11849728,32774,2194,3,1.0,11,8
25,217.001076,206552531.389401,2,383720,11845632,42085,5058,2,0.9,6,8
25,218.000946,242252548.28142512,56,3226144,11836416,31521,1601,3,1.0,11,6
25,219.000448,291649368.4542825,1,2567304,11856896,80822,1378,3,1.0,11,1
25,220.001106,291312434.14132166,1,3883536,11834368,55306,4165,3,1.0,11,11
25,221.000452,245527354.51024953,101,2273360,10505728,66858,4497,3,1.0,11,11
25,222.000861,229544258.77472115,224,1475512,11855360,41997,2243,3,1.0,11,11
25,223.000246,226631794.7180126,2354,1566736,11860480,88552,2986,3,1.0,11,2
25,224.001008,229463296.23151305,1,1542120,11862016,34603,3192,3,1.0,11,11
25,225.00089,281051536.9145023,38,3884984,11853824,75443,7349,3,1.0,11,5
25,226.001073,270483113.30684876,565,3308680,11857920,126050,14753,3,1.0,11,11
25,227.000304,179444492.2467532,239,1251072,11847168,45053,3295,3,1.0,11,11
25,228.000512,309265586.5076666,0,3931320,11844608,76548,892,1,1.1,2,2
25,229.000947,303954821.2644489,343,3427416,11856896,126117,30933,3,1.0,11,11
25,230.000538,182526878.78433478,385,1746288,11815936,42831,1456,2,0.9,6,10
25,231.000253,189846367.79845405,3,933960,11792384,34570,2344,3,1.0,11,4
25,232.000563,226422237.75133783,64,3230488,11843072,45568,2471,3,1.0,11,11
25,233.000837,257879051.852466,89,3266688,11826688,44337,5601,3,1.0,11,11
25,234.000553,240192122.43763682,28,2057608,11851264,40199,2113,3,1.0,11,8
25,235.000623,263174160.16366386,3,1602936,11859456,37105,2009,3,1.0,11,11
25,236.000585,206577327.6737337,312,1162744,11810304,39885,5143,3,1.0,11,6
25,237.000681,202355749.2384919,2,1142472,11844608,38942,1111,3,1.0,11,11
25,238.000542,225475180.6062826,1,4514864,11837440,65686,698,3,1.0,11,11
25,239.000593,287295165.74788713,304,3850232,11853824,51010,5608,1,1.1,2,8
25,240.000453,183526495.78520057,787,1979416,11826688,32817,1442,3,1.0,11,11
25,241.001065,172909216.01644653,0,330144,11828224,148209,5648,2,0.9,6,6
25,242.000739,211881420.63984343,345,2994464,11855360,34137,2858,3,1.0,11,11
25,243.00005,337874277.4098402,1,2894552,11855360,33755,833,3,1.0,11,2
25,244.001062,341490198.96278536,3,4520656,11851264,44299,3662,3,1.0,11,11
25,245.000411,357797342.76077086,3,3179808,11828224,45266,1359,3,1.0,11,11
25,246.00044,299884049.0016437,1,3117544,11830272,43563,1169,3,1.0,11,11
25,247.000898,274601144.10196024,1,3068312,11843072,42382,1899,3,1.0,11,11
25,248.000916,360703651.1168758,2,2739616,11851264,42233,2683,3,1.0,11,11
25,249.000946,383767287.3463293,3,4520656,11845632,61956,2920,1,1.05,1,6
25,250.000308,344152500.088775,11,4329520,11859456,59553,998,3,1.0,11,11
25,251.000771,393034021.7575423,1,3172568,11849728,45363,991,3,1.0,11,11
25,252.001039,335454424.090529,2,4520656,11856896,53485,704,3,1.0,11,11
25,253.000871,340844470.5604142,15,4520656,11848704,71212,1583,3,1.0,11,5
25,254.000351,222413765.13858205,329,2205304,11851264,33042,2963,2,0.9,6,4
25,255.000347,239076282.75381282,1,1549360,11830272,38902,1179,3,1.0,11,3
25,256.001061,251478698.1828812,363,3100168,11859456,136115,16941,3,1.0,11,11
25,257.000052,260309497.00954828,4,1757872,11856896,39635,721,3,1.0,11,7
25,258.000955,243050155.1898352,0,1757872,11851264,45815,1929,3,1.0,11,5
25,259.000583,370285071.3019874,2,855768,11855360,41433,2507,3,1.0,11,11
25,260.000787,366926759.0150982,0,3850232,11829248,48077,2741,3,1.0,11,11
25,261.001057,386820099.0760737,3,2869936,11859456,55790,3594,1,1.05,1,1
25,262.000273,324264200.6132132,29,4520656,11849728,46436,2192,3,1.0,11,11
25,263.00015,337683015.11079913,9,2706312,11859456,39379,1323,3,1.0,11,4
25,264.000903,277663546.8315822,5,1669544,11834880,41987,2126,3,1.0,11,11
25,265.000689,250663301.10230336,27,1851992,11832320,38457,3496,2,0.9,6,6
25,266.001068,275671017.9656257,20,4520656,11851264,51072,4459,3,1.0,11,4
25,267.001071,379583380.75337136,2,4520656,11844608,55633,2853,3,1.0,11,9
25,268.000862,348199996.70592326,339,3003152,11849728,38838,2308,3,1.0,11,11
25,269.000698,376500519.68544716,2,2746856,11844608,61380,1102,3,1.0,11,11
25,270.001062,309217381.5829024,3,4520656,11833344,48924,4483,3,1.0,11,3
25,271.000592,268561675.3208876,583,3614208,11853824,146060,7959,3,1.0,11,11
25,272.000402,246462192.6491216,246,2431192,11836416,32859,1169,3,1.0,11,10
25,273.000704,197072780.4687234,489,3008944,11855360,41212,1027,3,1.0,11,11
25,274.000414,245437955.26300064,442,1665200,11852800,37718,3124,3,1.0,11,3
25,275.00107,215865046.64697048,3,4522104,11849216,63717,6267,3,1.0,11,11
25,276.000092,339021608.7641102,3,3252208,11838976,51933,1731,1,1.05,1,7
25,277.000272,282016179.3879361,4,2060504,11844608,47754,7389,3,1.0,11,10
25,278.001074,226310905.57863653,2,4522104,11849728,68167,5823,3,1.0,11,10
25,279.00062,277998853.86467737,148,2631016,11855360,73210,1978,3,1.0,11,8
25,280.000522,249585544.89653218,3,1846200,11859456,35642,3228,3,1.0,11,8
25,281.00106,235802740.1245377,3,1414696,11853824,51669,8772,2,0.9,6,6
25,282.001069,248510290.14486495,210,1935976,11859456,39088,3883,3,1.0,11,11
25,283.000772,284248520.6374569,2,569064,11830784,38257,4054,3,1.0,11,5
25,284.001059,274648072.6313114,0,1935976,11859456,37766,1124,3,1.0,11,9
25,285.000224,287549928.6127042,5,1895432,11836416,49426,1973,3,1.0,11,7
25,286.001065,253542157.58473584,416,2043128,11856896,132448,25688,3,1.0,11,8
25,287.000711,94405258.7049537,624,1678232,11844608,102186,9212,3,1.0,11,11
25,288.00021,130088595.39937471,0,1678232,11831808,38620,2969,3,1.0,11,11
25,289.001063,83814590.97602445,0,1740496,11838976,82293,4028,3,1.0,11,4
25,290.001078,122681549.27767837,2,1740496,11856896,75162,3327,3,1.0,11,8
25,291.000458,168925471.06152523,1,2064848,11822592,44969,2125,3,1.0,11,6
25,292.001072,141470890.21713394,386,3217456,11855360,219111,43261,3,1.0,11,6
25,293.000603,133231641.4968831,87,2394992,11849728,58083,4766,3,1.0,11,8
25,294.001065,76510695.83465205,186,2574544,11844608,176344,33055,3,1.0,11,9
25,295.0001,179479693.76070032,1,2193720,11843072,48852,2021,3,1.0,11,8
25,296.000445,184485729.95735544,1,2170552,11844608,60431,3270,1,1.2,4,7
25,297.001018,143572639.27048716,303,1711536,11855360,52303,2487,3,1.0,11,8
25,298.000387,137450183.5979261,0,1711536,11827712,95324,14839,3,1.0,11,11
25,299.001059,121553134.38863507,2,351864,11844608,47002,3849,3,1.0,11,9
25,300.000945,90187819.547568,125,1530536,11807744,54103,3162,3,1.0,11,11
25,300.037822,312778598.10374725,0,1530536,11845632,72040,5809,3,1.0,11,11
26,1.001035,21997329.312953107,0,343176,467968,157350,2397,3,1.0,11,6
26,2.000129,165825244.1125058,1,5721048,10778112,225968,1923,3,1.0,11,7
26,3.000892,207459744.045204,1284,6796912,11859456,227555,542,3,1.0,11,11
26,4.000214,223498220.42691493,3,6479800,11857920,219840,1398,1,1.15,3,3
26,5.001044,146678888.560304,3075,6479800,11848704,249002,4520,3,1.0,11,1
26,6.000404,177322826.1882715,788,3423072,11746816,180986,10737,3,1.0,11,1
26,7.001062,151943535.7931354,2,3423072,11834880,164448,3549,3,1.0,11,3
26,8.000686,91260424.65107983,307,3423072,11857920,212509,24698,2,0.9,6,10
26,9.000379,182508258.32885718,3,3415832,11856896,176366,5443,3,1.0,11,11
26,10.001063,89068035.4238055,2001,2316800,10926080,192371,7171,3,1.0,11,1
26,11.000716,90208840.1130983,1,2316800,11862016,154417,2017,3,1.0,11,11
26,12.000997,90152205.36730734,0,2316800,11859456,228701,32412,3,1.0,11,11
26,13.000261,91293303.70296933,2,3394112,11860480,165141,2543,3,1.0,11,9
26,14.001039,162402937.03974706,3,3453480,11855360,171685,5571,3,1.0,11,5
26,15.000759,103838101.01722258,3,5470544,11849728,203150,2581,3,1.0,11,11
26,16.001054,179253608.4790924,468,1710088,11856896,228046,2241,1,1.2,4,4
26,17.000202,45127215.8821647,3541,2822152,11232768,195317,3442,2,0.9,6,3
26,18.00014,92280408.3545981,1,2822152,11837440,253297,7537,3,1.0,11,4
26,19.00104,90096446.483009,343,4714688,11852800,252365,851,3,1.0,11,11
26,20.000296,89195319.9958532,357,2047472,11814400,162648,3530,3,1.0,11,11
26,21.000553,93299284.66305476,4,2047472,11857920,160746,2610,3,1.0,11,11
26,22.001073,92226730.93723723,1,2406576,11845632,165643,6588,3,1.0,11,2
26,23.001071,45088859.37518518,0,2054712,11852800,189285,3730,3,1.0,11,11
26,24.000194,93405182.46936072,3,2051816,11845632,167496,1873,3,1.0,11,1
26,25.001052,93243266.00921674,1,2416712,11849728,168863,2109,3,1.0,11,11
26,26.00104,91227204.95059413,2,2697624,11859456,180793,9692,3,1.0,11,10
26,27.00107,146796230.13247567,2,5037592,11851264,234972,18149,1,1.25,5,5
26,28.000497,100721007.06725559,1275,3088584,11853824,158923,1034,3,1.0,11,11
26,29.001101,90123098.6319923,1,3088584,11849728,226501,1716,3,1.0,11,10
26,30.000195,135388965.1298307,2,3088584,11856896,172899,10010,3,1.0,11,11
26,31.000255,135258193.61131734,0,3088584,11844608,160968,1940,3,1.0,11,11
26,32.000911,140417069.17812642,1,3625792,11848704,169214,5212,3,1.0,11,10
26,33.001071,97501969.7453911,4,3661992,9627648,174392,8798,3,1.0,11,1
26,34.00008,191030140.35208258,5,5143296,10998784,199108,2761,3,1.0,11,11
26,35.000625,93272428.2067717,1710,3782176,11834880,160910,1704,2,0.9,6,6
26,36.00108,135204782.86845958,0,1178672,11851264,168444,1932,3,1.0,11,7
26,37.000418,89188005.02700776,2,3918288,11855360,204628,10183,3,1.0,11,1
26,38.000707,170868513.2674865,1,3918288,11857920,170332,3766,3,1.0,11,11
26,39.000302,206653169.33605614,1,4608984,8945152,164285,2568,3,1.0,11,11
26,40.000998,137267925.23404738,0,4619120,11822592,181557,1669,3,1.0,11,6
26,41.001042,179298608.97193637,0,5012976,11855360,198234,603,3,1.0,11,11
26,42.000604,164698565.84281474,298,4034128,11860480,257574,3276,3,1.0,11,11
26,43.001086,0.0,2166,2745408,9909248,306232,2851,3,1.0,11,5
26,44.000345,91293761.12833855,880,2962608,10760704,326148,1738,3,1.0,11,11
26,45.001083,0.0,1868,2108288,8338944,347259,10623,3,1.0,11,11
26,46.000138,96560238.7256043,881,1513160,11850240,156950,1569,3,1.0,11,8
26,47.000811,90116882.3232997,1,2871384,11858944,260855,4981,3,1.0,11,1
26,48.0011,90151485.52763093,2,2924960,11843072,168633,3240,3,1.0,11,4
26,49.00107,117444033.10556674,1,4015304,11859456,310658,8883,1,1.25,5,2
26,50.000445,47215430.31937175,1195,2809120,11859456,156356,2595,2,0.9,6,3
26,51.000576,106940741.58551854,1,2800432,11857920,169154,1399,3,1.0,11,10
26,52.000319,91249564.52765675,1,2809120,11851264,169464,1543,3,1.0,11,9
26,53.000425,137348900.1675843,1,2726584,11844608,182163,2621,3,1.0,11,11
26,54.001735,134042134.02650437,0,3297096,11853824,159298,2001,3,1.0,11,11
26,55.001099,86037950.54998878,297,2260328,11853824,179403,11101,3,1.0,11,8
26,56.001088,58720903.50713997,91,2260328,11856896,195414,8327,3,1.0,11,11
26,57.001071,113248131.78267992,2,2258880,11857920,230628,32318,3,1.0,11,1
26,58.000755,0.0,1252,1427728,11837440,171532,9024,3,1.0,11,11
26,59.000437,102793135.26925024,1,2652736,10187776,163691,5308,3,1.0,11,11
26,60.000923,90133729.54065213,0,2671560,11860480,168016,2011,3,1.0,11,10
26,61.000608,96499390.32579325,2,3449136,11851264,196197,7439,3,1.0,11,11
26,62.00108,194943132.67093226,3,1846200,11856896,242100,6930,1,1.2,4,4
26,63.000452,92332672.41389517,3,5286648,9438720,166349,2280,3,1.0,11,5
26,64.000132,246494242.43124565,5,4368616,11849728,161176,2518,3,1.0,11,9
26,65.001074,92187847.80275424,37,4622016,11860480,231528,3420,2,0.9,6,6
26,66.000907,125850138.51034796,2634,3743080,11856896,285069,10174,3,1.0,11,9
26,67.000108,88150816.5256065,0,3394112,11826688,162351,3184,3,1.0,11,10
26,68.000925,196971373.957321,2,4629256,11831808,164774,2694,3,1.0,11,4
26,69.000801,184572258.8369606,2,4981120,11859456,173990,2682,3,1.0,11,11
26,70.000873,177196585.41864863,88,5435792,11851264,173622,3998,3,1.0,11,4
26,71.000502,215037854.594724,2,5073792,11855360,174563,1313,3,1.0,11,11
26,72.001082,167674916.39673826,2,3838648,11859456,198862,24627,3,1.0,11,6
26,73.001013,137372937.77945307,133,4270152,11860480,196318,8293,3,1.0,11,8
26,74.000927,147861933.53132853,1,6382784,11855360,197377,485,3,1.0,11,2
26,75.001069,193959022.03479248,3,6401608,8565248,171748,2089,3,1.0,11,5
26,76.000988,212878171.70928723,1018,3071208,11826688,182216,6340,1,1.15,3,3
26,77.000621,136364923.99043375,0,3071208,11851264,166744,5357,3,1.0,11,8
26,78.000186,103854200.02633192,3,3071208,10752000,182934,10891,2,0.9,6,5
26,79.000437,139425604.53778595,1,3612760,11833344,168362,1687,3,1.0,11,5
26,80.001086,136226472.37437177,1,3898016,11838976,176863,7203,3,1.0,11,3
26,81.001082,192938754.503077,2,13210104,8624128,170897,5500,3,1.0,11,5
26,82.000449,165779946.92647976,1854,3181256,11825152,226401,5588,3,1.0,11,10
26,83.001089,0.0,1744,3181256,11267072,317746,22720,3,1.0,11,11
26,84.000862,158370922.158861,2,3734392,11853824,169471,4684,3,1.0,11,11
26,85.001063,192899213.7923024,2,3815480,10505728,168851,4404,1,1.2,4,4
26,86.000897,173043765.08083284,3,7713496,9537024,174654,10175,3,1.0,11,11
26,87.000435,141623189.29054445,2535,2098152,8877056,267698,16882,3,1.0,11,8
26,88.000802,150939542.33492646,196,3146504,11857920,163160,4297,3,1.0,11,11
26,89.000262,146879957.83306405,0,3146504,11821056,159029,1743,3,1.0,11,11
26,90.000974,136217887.81203493,1,3695296,11843072,202657,1884,3,1.0,11,11
26,91.000915,137371562.1033298,0,3779280,11856896,184344,2754,3,1.0,11,11
26,92.000921,170916869.2560722,2,7086512,11853824,209136,802,3,1.0,11,11
26,93.001075,243232169.7698728,708,6730304,11843072,175057,1043,3,1.0,11,11
26,94.001052,140512416.82437885,932,6730304,11856896,238404,9440,3,1.0,11,6
26,95.000473,133246301.54454921,1736,4853696,11853824,176619,12647,3,1.0,11,7
26,96.000228,191936427.64364144,0,4853696,11853824,225117,3016,3,1.0,11,9
26,97.000763,127857866.59766266,4,7903184,11859456,187019,3984,2,0.9,6,9
26,98.000464,142648984.75099128,1185,5154880,11860480,177513,9362,3,1.0,11,7
26,99.000639,199194581.10028085,0,5065104,11853824,166072,2235,3,1.0,11,11
26,100.00021,160500978.84776685,259,5031800,11862016,244521,3396,3,1.0,11,6
26,101.000375,103791899.82524322,1226,4096392,11840512,275663,7483,3,1.0,11,6
26,102.000197,147875534.8092077,14,4094944,11838976,345143,30537,3,1.0,11,11
26,103.00108,62859056.50865083,1773,4697312,11829248,189595,5625,3,1.0,11,3
26,104.001112,44038785.044949524,1791,3268136,11853824,348293,7570,3,1.0,11,4
26,105.000812,113280190.94454956,628,3243520,11860480,358882,4337,3,1.0,11,3
26,106.000878,59764885.010666855,417,3816928,11840512,256811,2615,3,1.0,11,10
26,107.000219,101778943.1991793,433,3472304,11848704,179346,2449,3,1.0,11,11
26,108.001047,0.0,1365,3359360,11852800,309285,12305,3,1.0,11,11
26,109.000646,111193646.88183767,307,3017632,11859456,291554,13436,1,1.25,5,3
26,110.001113,47163897.15840703,885,2877176,11682816,199419,7756,3,1.0,11,11
26,111.000751,57692563.49688748,10,2877176,11852800,361222,3662,3,1.0,11,11
26,112.000389,57692563.49688748,830,657392,11859456,400644,14558,3,1.0,11,1
26,113.000076,89156864.67121533,732,2877176,11857920,166450,2976,3,1.0,11,11
26,114.000748,110026544.0586783,2,2790296,11857920,201233,3207,3,1.0,11,11
26,115.000824,141546994.56877053,1,3378184,11843072,188480,2067,3,1.0,11,11
26,116.000737,47190026.6073684,873,3066864,11597824,328285,9444,2,0.9,6,5
26,117.000363,89162308.410444,269,2500696,11855360,289119,2348,3,1.0,11,11
26,118.000252,0.0,734,2074984,11851776,374293,10297,3,1.0,11,10
26,119.000846,101651488.99370675,518,3272480,11855360,164974,3381,3,1.0,11,4
26,120.000436,139517813.14277273,0,3307232,11853824,171851,3839,3,1.0,11,8
26,121.000877,99570813.7356939,3,4850800,11860480,205469,2546,3,1.0,11,3
26,122.000308,129048274.65373352,1966,3840096,11860480,201069,6350,3,1.0,11,11
26,123.000885,52398567.443367735,2536,2743960,9111552,216787,2702,3,1.0,11,2
26,124.000543,45104194.15092027,686,3840096,11857920,183458,3332,3,1.0,11,11
26,125.00055,103808293.8801352,1,3837200,11834880,186787,3814,3,1.0,11,9
26,126.000724,134194372.06499685,0,4509072,11859456,205948,4142,3,1.0,11,3
26,127.000256,91268827.24140236,253,3646064,9346560,184401,3282,3,1.0,11,1
26,128.000948,171847543.793963,1,2910480,11850240,207172,1439,1,1.2,4,1
26,129.000128,102844778.7746412,5,2898896,10664960,165199,2281,3,1.0,11,8
26,130.001062,151901643.13866717,1,4280288,11853824,167001,2779,3,1.0,11,4
26,131.000377,137457611.2441369,0,4401920,11816960,171701,2778,3,1.0,11,3
26,132.00112,139357061.31345,53,5230176,11849728,219994,9187,3,1.0,11,11
26,133.000219,212003363.59835774,1403,4454048,11837440,160123,3737,3,1.0,11,5
26,134.00012,149961214.6573683,1,3551944,11845632,164628,1900,3,1.0,11,8
26,135.001094,180179566.45277622,0,4454048,11859456,164177,772,3,1.0,11,11
26,136.000671,226588266.04592705,0,5269272,11843072,161515,3378,3,1.0,11,11
26,137.000999,228514627.826237,0,7664264,11857920,171056,3421,3,1.0,11,7
26,138.000974,262150547.038508,1788,4252776,11853824,158471,3773,3,1.0,11,9
26,139.000266,169989661.9558396,1,4252776,11827712,223592,1770,3,1.0,11,9
26,140.000934,190713426.11335716,1,4251328,11855360,157127,1945,3,1.0,11,7
26,141.000676,183548160.65789986,1,2254536,11857920,164074,3618,3,1.0,11,1
26,142.000498,187728515.8216183,0,4252776,11855360,158123,6474,3,1.0,11,11
26,143.000641,181377701.71164632,0,4252776,11845632,158293,2808,3,1.0,11,7
26,144.000181,216106070.9837406,1,4943472,11845632,158788,2107,3,1.0,11,11
26,145.001092,183333783.40168527,0,5033248,11811328,184643,1439,3,1.0,11,10
26,146.000465,275948502.53937364,2,7716392,11859456,169768,3915,3,1.0,11,2
26,147.000528,236963260.9387913,1161,7073480,11803136,288119,7912,3,1.0,11,1
26,148.001089,0.0,6370,4577128,10774528,199258,17522,2,0.9,6,8
26,149.000079,194182684.64853343,1,3247864,11849728,168750,1793,3,1.0,11,9
26,150.000238,83872742.12105876,1188,3040800,11829248,205138,2039,3,1.0,11,5
26,151.000424,91209150.15433493,58,3040800,11820032,247732,1781,3,1.0,11,11
26,152.001082,137273125.44069472,2,3039352,11838976,167394,6965,3,1.0,11,8
26,153.000429,102827597.3504388,1,3039352,11857920,170898,5255,3,1.0,11,11
26,154.000524,161465363.20752567,3,3573664,11845632,176276,3663,3,1.0,11,1
26,155.000947,145690443.56264493,3,3805344,11853824,161481,1053,3,1.0,11,6
26,156.00051,172041649.857818,6,7813408,11852800,167852,2955,3,1.0,11,11
26,157.001055,216936995.94159257,1421,7103888,10394624,237719,3222,3,1.0,11,11
26,158.000274,274941641.3285327,2,6268392,11857920,167737,1422,1,1.1,2,9
26,159.000325,160423942.9176158,6,8341928,10320384,216558,3457,3,1.0,11,11
26,160.001046,148790517.34264466,1690,3527328,11808768,159984,1435,3,1.0,11,11
26,161.000173,138532975.33706868,1,3527328,11859456,162157,2830,3,1.0,11,5
26,162.001077,161334863.08494318,1,3527328,11860480,227115,7669,3,1.0,11,11
26,163.000721,112237590.66352518,1466,3527328,11856896,163303,1754,2,0.9,6,6
26,164.000352,96504603.3910433,348,3023424,11847168,196993,1632,3,1.0,11,2
26,165.000971,90121745.78714554,1,2234264,11838976,164621,1895,3,1.0,11,10
26,166.00052,137425438.7684856,0,1862128,11837440,188541,1524,3,1.0,11,3
26,167.000067,134278555.55459636,0,4149968,11855360,264414,9180,3,1.0,11,3
26,168.000758,99545928.1640283,971,3255104,11856896,166871,807,3,1.0,11,11
26,169.000058,134311745.81218162,1,3246416,11845632,163601,4927,3,1.0,11,11
26,170.000385,133125621.10921304,0,3877744,11833344,203465,1116,3,1.0,11,11
26,171.000259,119552728.14814623,257,2830840,11855360,338917,13551,3,1.0,11,11
26,172.000402,102745750.1025511,816,2410920,11856896,254042,5521,3,1.0,11,11
26,173.001071,94308747.20923683,1,786264,11103232,161893,2748,3,1.0,11,10
26,174.001105,44038695.80083284,2,1694160,11849728,187713,4598,3,1.0,11,9
26,175.000967,44046269.7136318,85,1694160,11855360,180077,29270,3,1.0,11,5
26,176.001108,105891242.73095813,2,2833736,10314752,163681,2040,3,1.0,11,8
26,177.001075,146805487.66007444,0,2984328,11847168,168476,1369,1,1.25,5,5
26,178.001092,0.0,1,2432640,11862016,261791,187657,2,0.9,6,6
26,179.000313,45123918.31865278,1897,1710088,11834880,168107,1921,3,1.0,11,11
26,180.000405,89120758.2548031,18,1782488,11811328,175878,11114,3,1.0,11,11
26,181.001067,63920822.385309026,3,1256864,10909696,173195,3225,3,1.0,11,11
26,182.000627,103854720.2314098,3,2439880,11826688,174385,8138,3,1.0,11,1
26,183.000971,149894798.49187094,2,2438432,11848704,172376,2871,3,1.0,11,6
26,184.000696,89153478.6180081,0,2438432,11849728,172217,1578,3,1.0,11,11
26,185.000178,90224274.33657856,0,2881520,11806208,172379,1630,3,1.0,11,2
26,186.000318,135247375.89902,1,3693848,7753728,172790,3228,3,1.0,11,9
26,187.000536,180315757.07198277,0,5357600,11838976,175172,1195,3,1.0,11,11
26,188.000823,182399865.02995488,9,4661112,11837440,171713,2838,3,1.0,11,3
26,189.000361,181487494.4241792,0,4661112,11859456,171798,3228,3,1.0,11,8
26,190.001006,228442213.29989174,0,6290112,11855360,170692,3159,3,1.0,11,4
26,191.000963,246425950.14261085,1,6382784,11821056,179732,1156,1,1.1,2,2
26,192.000587,242312162.0045913,4,8630080,11838976,243812,1291,3,1.0,11,6
26,193.000803,209669909.78301445,876,5453168,11849728,161905,5885,3,1.0,11,11
